Loading bam file...
Region:	59965	--	67532	Length:	7568	Density:	0.08337737843551797
Region:	79049	--	82221	Length:	3173	Density:	0.08950520012606367
Region:	88266	--	89042	Length:	777	Density:	0.19047619047619047
Region:	92222	--	92734	Length:	513	Density:	0.32943469785575047
Region:	100400	--	102144	Length:	1745	Density:	0.10028653295128939
Region:	109126	--	532099	Length:	422974	Density:	0.070115420806007
Region:	533332	--	534011	Length:	680	Density:	0.19705882352941176
Region:	535398	--	536009	Length:	612	Density:	0.18627450980392157
Region:	539724	--	540331	Length:	608	Density:	0.11348684210526316
Region:	558569	--	570977	Length:	12409	Density:	0.07615440406156822
Region:	575862	--	576682	Length:	821	Density:	0.25213154689403167
Region:	582295	--	583400	Length:	1106	Density:	0.12386980108499096
Region:	588653	--	591641	Length:	2989	Density:	0.10639009702241552
Region:	594401	--	599183	Length:	4783	Density:	0.10913652519339327
Region:	607433	--	608757	Length:	1325	Density:	0.14943396226415095
Region:	610319	--	619866	Length:	9548	Density:	0.07917888563049853
Region:	622556	--	627556	Length:	5001	Density:	0.1225754849030194
Region:	631429	--	633935	Length:	2507	Density:	0.1065017949740726
Region:	635785	--	637039	Length:	1255	Density:	0.19760956175298805
Region:	639992	--	640555	Length:	564	Density:	0.12234042553191489
Region:	647041	--	647767	Length:	727	Density:	0.2984869325997249
Region:	650470	--	653225	Length:	2756	Density:	0.10486211901306242
Region:	657831	--	660135	Length:	2305	Density:	0.1440347071583514
Region:	666308	--	670955	Length:	4648	Density:	0.07637693631669536
Region:	671431	--	672749	Length:	1319	Density:	0.20773313115996966
Region:	679332	--	682337	Length:	3006	Density:	0.13639387890884896
Region:	685619	--	689589	Length:	3971	Density:	0.08385797028456309
Region:	691189	--	696234	Length:	5046	Density:	0.07372175980975029
Region:	697482	--	699386	Length:	1905	Density:	0.11548556430446194
Region:	703001	--	705648	Length:	2648	Density:	0.08534743202416918
Region:	726197	--	768187	Length:	41991	Density:	0.07430163606487104
Region:	772287	--	776760	Length:	4474	Density:	0.11421546714349576
Region:	779888	--	802014	Length:	22127	Density:	0.07863695937090433
Region:	808228	--	813700	Length:	5473	Density:	0.0884341311894756
Region:	829266	--	829884	Length:	619	Density:	0.1308562197092084
Region:	830705	--	842919	Length:	12215	Density:	0.0751534997953336
Region:	853119	--	853678	Length:	560	Density:	0.2517857142857143
Region:	856741	--	857846	Length:	1106	Density:	0.13200723327305605
Region:	863989	--	865338	Length:	1350	Density:	0.08592592592592592
Region:	868247	--	869101	Length:	855	Density:	0.13450292397660818
Region:	874608	--	878094	Length:	3487	Density:	0.07456266131344996
Region:	878409	--	883226	Length:	4818	Density:	0.08572021585720216
Region:	891404	--	891952	Length:	549	Density:	0.22586520947176686
Region:	898185	--	904525	Length:	6341	Density:	0.09619933764390474
Region:	907358	--	920450	Length:	13093	Density:	0.07454364927824028
Region:	922884	--	924804	Length:	1921	Density:	0.15460697553357627
Region:	930182	--	949228	Length:	19047	Density:	0.07575996219877146
Region:	964736	--	965484	Length:	749	Density:	0.4833110814419226
Region:	985613	--	989463	Length:	3851	Density:	0.0869903921059465
Region:	994658	--	995334	Length:	677	Density:	0.19793205317577547
Region:	998127	--	999133	Length:	1007	Density:	0.14697120158887786
Region:	1012568	--	1014438	Length:	1871	Density:	0.09780865847140567
Region:	1018514	--	1031810	Length:	13297	Density:	0.08979469053169888
Region:	1039250	--	1081000	Length:	41751	Density:	0.07250125745491126
Region:	1094100	--	1133652	Length:	39553	Density:	0.07503855586175512
Region:	1147956	--	1150206	Length:	2251	Density:	0.09195912927587739
Region:	1161701	--	1163966	Length:	2266	Density:	0.1001765225066196
Region:	1168967	--	1170743	Length:	1777	Density:	0.1080472706809229
Region:	1173257	--	1173783	Length:	527	Density:	0.11954459203036052
