Loading sam file...
Region:	110871	--	116644	Length:	5774	Density:	0.11551783858676827
Region:	139097	--	141344	Length:	2248	Density:	0.10898576512455516
Region:	144853	--	145787	Length:	935	Density:	0.24064171122994651
Region:	184204	--	184910	Length:	707	Density:	0.22913719943422914
Region:	193605	--	195107	Length:	1503	Density:	0.11776447105788423
Region:	195406	--	195994	Length:	589	Density:	0.31239388794567063
Region:	258411	--	258915	Length:	505	Density:	0.22376237623762377
Region:	286861	--	287530	Length:	670	Density:	0.1791044776119403
Region:	290533	--	291396	Length:	864	Density:	0.16319444444444445
Region:	329097	--	329740	Length:	644	Density:	0.18167701863354038
Region:	414596	--	415171	Length:	576	Density:	0.11979166666666667
Region:	486691	--	487328	Length:	638	Density:	0.17398119122257052
Region:	559937	--	560511	Length:	575	Density:	0.15304347826086956
Region:	755075	--	755950	Length:	876	Density:	0.18949771689497716
Region:	903980	--	904524	Length:	545	Density:	0.1908256880733945
Region:	935288	--	935942	Length:	655	Density:	0.16793893129770993
Region:	1012573	--	1013415	Length:	843	Density:	0.12336892052194544
Region:	1046266	--	1046854	Length:	589	Density:	0.1833616298811545
Region:	1114179	--	1114711	Length:	533	Density:	0.1350844277673546
Region:	1118247	--	1119486	Length:	1240	Density:	0.11854838709677419
Region:	1198628	--	1204033	Length:	5406	Density:	0.15038845726970032
Region:	1238883	--	1243405	Length:	4523	Density:	0.10921954455007739
Region:	1258169	--	1258736	Length:	568	Density:	0.2764084507042254
Region:	1270127	--	1270744	Length:	618	Density:	0.19902912621359223
Region:	1292004	--	1292521	Length:	518	Density:	0.11196911196911197
Region:	1292687	--	1293776	Length:	1090	Density:	0.13577981651376148
Region:	1332861	--	1333618	Length:	758	Density:	0.1345646437994723
Region:	1336927	--	1339304	Length:	2378	Density:	0.1261564339781329
Region:	1447536	--	1448126	Length:	591	Density:	0.1116751269035533
Region:	1552552	--	1555273	Length:	2722	Density:	0.10139603232916973
Region:	1584477	--	1588318	Length:	3842	Density:	0.11035918792295679
Region:	1614875	--	1617472	Length:	2598	Density:	0.16897613548883758
Region:	1681040	--	1681958	Length:	919	Density:	0.16648531011969533
Region:	1778552	--	1779077	Length:	526	Density:	0.1958174904942966
Region:	1820576	--	1821593	Length:	1018	Density:	0.14734774066797643
Region:	1847571	--	1848926	Length:	1356	Density:	0.16740412979351033
Region:	1883005	--	1883690	Length:	686	Density:	0.11078717201166181
Region:	1901994	--	1904924	Length:	2931	Density:	0.11020129648584101
Region:	1933736	--	1935075	Length:	1340	Density:	0.11119402985074626
Region:	1993837	--	1994965	Length:	1129	Density:	0.10628875110717449
Region:	2046452	--	2047066	Length:	615	Density:	0.10569105691056911
Region:	2152557	--	2153656	Length:	1100	Density:	0.14
Region:	2221587	--	2224553	Length:	2967	Density:	0.21435793731041455
Region:	2229173	--	2229819	Length:	647	Density:	0.2426584234930448
Region:	2263067	--	2263570	Length:	504	Density:	0.2619047619047619
Region:	2270720	--	2271347	Length:	628	Density:	0.1464968152866242
Region:	2279867	--	2281147	Length:	1281	Density:	0.16159250585480095
Region:	2318685	--	2319287	Length:	603	Density:	0.1691542288557214
Region:	2344425	--	2345307	Length:	883	Density:	0.11891279728199321
Region:	2414599	--	2415381	Length:	783	Density:	0.2081736909323116
Region:	2477502	--	2478140	Length:	639	Density:	0.3348982785602504
Region:	2483154	--	2484928	Length:	1775	Density:	0.13971830985915493
Region:	2486925	--	2487624	Length:	700	Density:	0.21571428571428572
Region:	2493534	--	2494135	Length:	602	Density:	0.1478405315614618
Region:	2519266	--	2520571	Length:	1306	Density:	0.1003062787136294
Region:	2569306	--	2569982	Length:	677	Density:	0.2274741506646972
Region:	2578269	--	2579962	Length:	1694	Density:	0.11511216056670602
Region:	2596692	--	2597243	Length:	552	Density:	0.2427536231884058
Region:	2609160	--	2613653	Length:	4494	Density:	0.1045838896306186
Region:	2627544	--	2628120	Length:	577	Density:	0.21317157712305027
Region:	2631396	--	2632095	Length:	700	Density:	0.15428571428571428
Region:	2655237	--	2655879	Length:	643	Density:	0.30637636080870917
Region:	2662911	--	2668212	Length:	5302	Density:	0.13711806865333837
Region:	2717449	--	2718498	Length:	1050	Density:	0.26095238095238094
Region:	2803723	--	2806351	Length:	2629	Density:	0.12438189425637125
Region:	2815795	--	2817260	Length:	1466	Density:	0.1984993178717599
Region:	2846707	--	2847212	Length:	506	Density:	0.11462450592885376
Region:	2890626	--	2891631	Length:	1006	Density:	0.21769383697813122
Region:	2975609	--	2976374	Length:	766	Density:	0.20887728459530025
Region:	2998912	--	3000505	Length:	1594	Density:	0.2258469259723965
Region:	3036030	--	3036801	Length:	772	Density:	0.20077720207253885
Region:	3038031	--	3038572	Length:	542	Density:	0.1752767527675277
Region:	3046757	--	3047468	Length:	712	Density:	0.12921348314606743
Region:	3074519	--	3075090	Length:	572	Density:	0.16083916083916083
Region:	3078988	--	3080407	Length:	1420	Density:	0.16690140845070423
Region:	3161690	--	3163398	Length:	1709	Density:	0.1673493270918666
Region:	3194872	--	3195541	Length:	670	Density:	0.17313432835820897
Region:	3207818	--	3208701	Length:	884	Density:	0.1414027149321267
Region:	3273907	--	3276665	Length:	2759	Density:	0.11598405219282348
Region:	3375563	--	3376307	Length:	745	Density:	0.13154362416107382
Region:	3399639	--	3400332	Length:	694	Density:	0.11815561959654179
Region:	3421304	--	3424024	Length:	2721	Density:	0.15325248070562295
Region:	3434466	--	3435230	Length:	765	Density:	0.18169934640522875
Region:	3477633	--	3481395	Length:	3763	Density:	0.15678979537602977
Region:	3493518	--	3494649	Length:	1132	Density:	0.22173144876325088
Region:	3504512	--	3505467	Length:	956	Density:	0.1192468619246862
Region:	3515848	--	3516533	Length:	686	Density:	0.10787172011661808
Region:	3535336	--	3536236	Length:	901	Density:	0.17647058823529413
Region:	3567139	--	3568157	Length:	1019	Density:	0.16879293424926398
Region:	3631349	--	3632085	Length:	737	Density:	0.16010854816824965
Region:	3636671	--	3637592	Length:	922	Density:	0.1442516268980477
Region:	3663416	--	3664636	Length:	1221	Density:	0.14086814086814087
Region:	3676435	--	3677127	Length:	693	Density:	0.1746031746031746
Region:	3680432	--	3681380	Length:	949	Density:	0.11169652265542676
Region:	3699988	--	3700579	Length:	592	Density:	0.14358108108108109
Region:	3702398	--	3705220	Length:	2823	Density:	0.1579879560750974
Region:	3719210	--	3719839	Length:	630	Density:	0.21746031746031746
Region:	3744174	--	3745040	Length:	867	Density:	0.12341407151095732
Region:	3752433	--	3753070	Length:	638	Density:	0.11912225705329153
Region:	3769731	--	3770357	Length:	627	Density:	0.22009569377990432
Region:	3774405	--	3776037	Length:	1633	Density:	0.15982853643600733
Region:	3814518	--	3815495	Length:	978	Density:	0.1492842535787321
Region:	3818157	--	3818725	Length:	569	Density:	0.17926186291739896
Region:	3907556	--	3908496	Length:	941	Density:	0.13602550478214664
Region:	3913183	--	3913743	Length:	561	Density:	0.27629233511586454
Region:	3981148	--	3981747	Length:	600	Density:	0.35833333333333334
Region:	3999741	--	4000597	Length:	857	Density:	0.1528588098016336
Region:	4012601	--	4016484	Length:	3884	Density:	0.18666323377960864
Region:	4034921	--	4035979	Length:	1059	Density:	0.13125590179414542
Region:	4052496	--	4053511	Length:	1016	Density:	0.14271653543307086
Region:	4068625	--	4069189	Length:	565	Density:	0.19823008849557522
Region:	4119371	--	4121223	Length:	1853	Density:	0.11926605504587157
Region:	4192976	--	4193946	Length:	971	Density:	0.13182286302780638
Region:	4204108	--	4204610	Length:	503	Density:	0.16898608349900596
Region:	4207891	--	4211716	Length:	3826	Density:	0.12205959226346054
