Loading bam file...
Region:	59965	--	61247	Length:	1283	Density:	0.441153546375682
Region:	110870	--	170026	Length:	59157	Density:	0.20105820105820105
Region:	184188	--	185676	Length:	1489	Density:	0.20483546004029551
Region:	193604	--	195993	Length:	2390	Density:	0.23472803347280335
Region:	258232	--	258914	Length:	683	Density:	0.3367496339677892
Region:	260807	--	261910	Length:	1104	Density:	0.338768115942029
Region:	268484	--	269037	Length:	554	Density:	0.3447653429602888
Region:	286860	--	287589	Length:	730	Density:	0.34794520547945207
Region:	328382	--	329741	Length:	1360	Density:	0.3713235294117647
Region:	346210	--	346914	Length:	705	Density:	0.27801418439716313
Region:	348897	--	351450	Length:	2554	Density:	0.21260767423649177
Region:	358704	--	359942	Length:	1239	Density:	0.2469733656174334
Region:	381862	--	383187	Length:	1326	Density:	0.3476621417797888
Region:	396688	--	397405	Length:	718	Density:	0.3983286908077994
Region:	400839	--	401350	Length:	512	Density:	0.244140625
Region:	407976	--	409998	Length:	2023	Density:	0.30548690064260997
Region:	414352	--	415196	Length:	845	Density:	0.31005917159763313
Region:	436380	--	440474	Length:	4095	Density:	0.21807081807081807
Region:	486681	--	487349	Length:	669	Density:	0.43796711509715996
Region:	522206	--	522812	Length:	607	Density:	0.28665568369028005
Region:	528007	--	528583	Length:	577	Density:	0.34488734835355284
Region:	559895	--	561291	Length:	1397	Density:	0.2440944881889764
Region:	565299	--	565849	Length:	551	Density:	0.29945553539019965
Region:	575862	--	576682	Length:	821	Density:	0.25213154689403167
Region:	589455	--	590232	Length:	778	Density:	0.2609254498714653
Region:	594401	--	595965	Length:	1565	Density:	0.24728434504792332
Region:	610772	--	612258	Length:	1487	Density:	0.2649630127774042
Region:	622556	--	623067	Length:	512	Density:	1.0
Region:	647041	--	647767	Length:	727	Density:	0.2984869325997249
Region:	657831	--	658587	Length:	757	Density:	0.33157199471598414
Region:	679332	--	679894	Length:	563	Density:	0.5435168738898757
Region:	685619	--	686142	Length:	524	Density:	0.33969465648854963
Region:	703001	--	703636	Length:	636	Density:	0.29559748427672955
Region:	726197	--	726757	Length:	561	Density:	0.37967914438502676
Region:	735840	--	736424	Length:	585	Density:	0.30256410256410254
Region:	739418	--	740530	Length:	1113	Density:	0.22731356693620844
Region:	743190	--	743778	Length:	589	Density:	0.2427843803056027
Region:	747648	--	748238	Length:	591	Density:	0.2808798646362098
Region:	752939	--	753499	Length:	561	Density:	0.2709447415329768
Region:	755074	--	755949	Length:	876	Density:	0.2705479452054795
Region:	757467	--	758688	Length:	1222	Density:	0.26595744680851063
Region:	781144	--	783035	Length:	1892	Density:	0.290169133192389
Region:	786127	--	787918	Length:	1792	Density:	0.25
Region:	834267	--	834945	Length:	679	Density:	0.27393225331369664
Region:	907358	--	907993	Length:	636	Density:	0.28144654088050314
Region:	912517	--	913335	Length:	819	Density:	0.2967032967032967
Region:	935287	--	936101	Length:	815	Density:	0.3374233128834356
Region:	964736	--	965484	Length:	749	Density:	0.4833110814419226
Region:	1019179	--	1020264	Length:	1086	Density:	0.2965009208103131
Region:	1039972	--	1042774	Length:	2803	Density:	0.20049946485907955
Region:	1046265	--	1047332	Length:	1068	Density:	0.21816479400749064
Region:	1051099	--	1052658	Length:	1560	Density:	0.30705128205128207
Region:	1067436	--	1068004	Length:	569	Density:	0.39191564147627417
Region:	1095086	--	1096955	Length:	1870	Density:	0.6010695187165775
Region:	1118927	--	1119509	Length:	583	Density:	0.29845626072041165
Region:	1130100	--	1130793	Length:	694	Density:	0.47262247838616717
Region:	1175399	--	1175997	Length:	599	Density:	0.335559265442404
Region:	1198225	--	1207169	Length:	8945	Density:	0.21676914477361656
Region:	1238882	--	1251112	Length:	12231	Density:	0.2149456299566675
Region:	1258167	--	1258736	Length:	570	Density:	0.34210526315789475
Region:	1270124	--	1271442	Length:	1319	Density:	0.28582259287338896
Region:	1276085	--	1276643	Length:	559	Density:	0.35062611806797855
Region:	1282240	--	1286723	Length:	4484	Density:	0.24241748438893845
Region:	1291954	--	1292808	Length:	855	Density:	0.3508771929824561
Region:	1310296	--	1311021	Length:	726	Density:	0.21487603305785125
Region:	1322591	--	1323366	Length:	776	Density:	0.2706185567010309
Region:	1326947	--	1327506	Length:	560	Density:	0.3267857142857143
Region:	1332847	--	1333859	Length:	1013	Density:	0.2349457058242843
Region:	1336587	--	1340483	Length:	3897	Density:	0.21093148575827558
Region:	1420074	--	1420633	Length:	560	Density:	0.3964285714285714
Region:	1428370	--	1429009	Length:	640	Density:	0.4203125
Region:	1498037	--	1499797	Length:	1761	Density:	0.2708688245315162
Region:	1515979	--	1517080	Length:	1102	Density:	0.27858439201451907
Region:	1552467	--	1572348	Length:	19882	Density:	0.21788552459511115
Region:	1584475	--	1612310	Length:	27836	Density:	0.2111294726253772
Region:	1614871	--	1620055	Length:	5185	Density:	0.2700096432015429
Region:	1664357	--	1665605	Length:	1249	Density:	0.24739791833466773
Region:	1688392	--	1689797	Length:	1406	Density:	0.24466571834992887
Region:	1715796	--	1716462	Length:	667	Density:	0.26686656671664166
Region:	1722923	--	1743170	Length:	20248	Density:	0.20239035954168313
Region:	1767017	--	1767647	Length:	631	Density:	0.29635499207606975
Region:	1778549	--	1779076	Length:	528	Density:	0.6268939393939394
Region:	1789454	--	1790132	Length:	679	Density:	0.23269513991163476
Region:	1820484	--	1822172	Length:	1689	Density:	0.22084073416222616
Region:	1853899	--	1854751	Length:	853	Density:	0.4361078546307151
Region:	1883004	--	1884520	Length:	1517	Density:	0.21951219512195122
Region:	1901987	--	1906723	Length:	4737	Density:	0.3580325100274435
Region:	1937651	--	1938358	Length:	708	Density:	0.2514124293785311
Region:	2019282	--	2019791	Length:	510	Density:	0.37058823529411766
Region:	2046423	--	2047139	Length:	717	Density:	0.4407252440725244
Region:	2075047	--	2075656	Length:	610	Density:	0.2983606557377049
Region:	2111539	--	2112472	Length:	934	Density:	0.3158458244111349
Region:	2152555	--	2153660	Length:	1106	Density:	0.2757685352622061
Region:	2214168	--	2215538	Length:	1371	Density:	0.3078045222465354
Region:	2216760	--	2217388	Length:	629	Density:	0.5373608903020668
Region:	2221586	--	2224554	Length:	2969	Density:	0.3391714381946783
Region:	2229172	--	2231163	Length:	1992	Density:	0.2464859437751004
Region:	2236185	--	2236875	Length:	691	Density:	0.3545586107091172
Region:	2241173	--	2242493	Length:	1321	Density:	0.37017411052233157
Region:	2244306	--	2244940	Length:	635	Density:	0.2078740157480315
Region:	2259649	--	2260164	Length:	516	Density:	0.42441860465116277
Region:	2279861	--	2281147	Length:	1287	Density:	0.48174048174048173
Region:	2344337	--	2345306	Length:	970	Density:	0.28865979381443296
Region:	2349747	--	2350334	Length:	588	Density:	0.3792517006802721
Region:	2414317	--	2416326	Length:	2010	Density:	0.2582089552238806
Region:	2423646	--	2429220	Length:	5575	Density:	0.2147085201793722
Region:	2477501	--	2478139	Length:	639	Density:	0.5446009389671361
Region:	2483129	--	2488579	Length:	5451	Density:	0.2904054301962943
Region:	2519265	--	2521334	Length:	2070	Density:	0.2782608695652174
Region:	2526292	--	2528331	Length:	2040	Density:	0.24362745098039215
Region:	2541875	--	2543569	Length:	1695	Density:	0.25309734513274335
