Loading bam file...
Region:	59965	--	61247	Length:	1283	Density:	0.441153546375682
Region:	79049	--	80508	Length:	1460	Density:	0.15616438356164383
Region:	92222	--	92734	Length:	513	Density:	0.32943469785575047
Region:	110870	--	218287	Length:	107418	Density:	0.13164460332532724
Region:	220684	--	221544	Length:	861	Density:	0.1718931475029036
Region:	238801	--	239419	Length:	619	Density:	0.14378029079159935
Region:	243164	--	243799	Length:	636	Density:	0.21069182389937108
Region:	245999	--	246519	Length:	521	Density:	0.2571976967370441
Region:	258232	--	258914	Length:	683	Density:	0.3367496339677892
Region:	260807	--	261910	Length:	1104	Density:	0.338768115942029
Region:	268484	--	269037	Length:	554	Density:	0.3447653429602888
Region:	271778	--	272456	Length:	679	Density:	0.18998527245949925
Region:	285290	--	285999	Length:	710	Density:	0.23661971830985915
Region:	286860	--	289632	Length:	2773	Density:	0.1586729174179589
Region:	290281	--	291395	Length:	1115	Density:	0.25291479820627805
Region:	294576	--	295581	Length:	1006	Density:	0.20278330019880716
Region:	297336	--	298495	Length:	1160	Density:	0.23706896551724138
Region:	328382	--	332413	Length:	4032	Density:	0.14955357142857142
Region:	345228	--	346914	Length:	1687	Density:	0.19146413752222882
Region:	348897	--	352195	Length:	3299	Density:	0.16732343134283117
Region:	353386	--	353914	Length:	529	Density:	0.15122873345935728
Region:	355938	--	356707	Length:	770	Density:	0.3181818181818182
Region:	358704	--	362070	Length:	3367	Density:	0.16424116424116425
Region:	381862	--	383187	Length:	1326	Density:	0.3476621417797888
Region:	396688	--	397405	Length:	718	Density:	0.3983286908077994
Region:	400839	--	401760	Length:	922	Density:	0.1876355748373102
Region:	402807	--	403543	Length:	737	Density:	0.18317503392130258
Region:	407976	--	411873	Length:	3898	Density:	0.1736788096459723
Region:	414352	--	415196	Length:	845	Density:	0.31005917159763313
Region:	433765	--	434450	Length:	686	Density:	0.1588921282798834
Region:	436380	--	445540	Length:	9161	Density:	0.14485318196703417
Region:	486681	--	487349	Length:	669	Density:	0.43796711509715996
Region:	490806	--	491354	Length:	549	Density:	0.20947176684881602
Region:	492415	--	493032	Length:	618	Density:	0.19902912621359223
Region:	522206	--	522812	Length:	607	Density:	0.28665568369028005
Region:	528007	--	529251	Length:	1245	Density:	0.19678714859437751
Region:	535398	--	536009	Length:	612	Density:	0.18627450980392157
Region:	559266	--	562672	Length:	3407	Density:	0.1511593777516877
Region:	565299	--	565849	Length:	551	Density:	0.29945553539019965
Region:	575862	--	576682	Length:	821	Density:	0.25213154689403167
Region:	589455	--	590232	Length:	778	Density:	0.2609254498714653
Region:	594401	--	596950	Length:	2550	Density:	0.1584313725490196
Region:	598624	--	599183	Length:	560	Density:	0.21071428571428572
Region:	610319	--	614107	Length:	3789	Density:	0.1430456584850884
Region:	622556	--	623067	Length:	512	Density:	1.0
Region:	631429	--	632001	Length:	573	Density:	0.23734729493891799
Region:	647041	--	647767	Length:	727	Density:	0.2984869325997249
Region:	657831	--	660135	Length:	2305	Density:	0.1440347071583514
Region:	666308	--	667131	Length:	824	Density:	0.3483009708737864
Region:	672030	--	672749	Length:	720	Density:	0.2861111111111111
Region:	679332	--	682337	Length:	3006	Density:	0.13639387890884896
Region:	685619	--	686142	Length:	524	Density:	0.33969465648854963
Region:	691189	--	693078	Length:	1890	Density:	0.18941798941798943
Region:	703001	--	703636	Length:	636	Density:	0.29559748427672955
Region:	726197	--	727549	Length:	1353	Density:	0.20546932742054694
Region:	735840	--	737216	Length:	1377	Density:	0.140159767610748
Region:	739418	--	740693	Length:	1276	Density:	0.20219435736677116
Region:	743190	--	743778	Length:	589	Density:	0.2427843803056027
Region:	746391	--	748238	Length:	1848	Density:	0.18073593073593072
Region:	752281	--	753499	Length:	1219	Density:	0.20426579163248565
Region:	755074	--	755949	Length:	876	Density:	0.2705479452054795
Region:	757467	--	758688	Length:	1222	Density:	0.26595744680851063
Region:	781144	--	788729	Length:	7586	Density:	0.15317690482467702
Region:	808228	--	809503	Length:	1276	Density:	0.15987460815047022
Region:	832323	--	835537	Length:	3215	Density:	0.17013996889580094
Region:	853119	--	853678	Length:	560	Density:	0.2517857142857143
Region:	874988	--	875964	Length:	977	Density:	0.21903787103377687
Region:	879306	--	879922	Length:	617	Density:	0.34359805510534847
